wrkstat,wrkslf,occ10,prestg10,indus10,marital,spwrksta,cowrksta,spocc10,sppres10,spind10,coocc10,coind10,pawrkslf,paocc10,papres10,paind10,maocc10,mapres10,maind10,sibs,childs,age,agekdbrn,degree,padeg,madeg,spdeg,major1,sex,race,reg16,mobile16,family16,incom16,born,parborn,granborn,maborn,paborn,babies,preteen,teens,adults,unrelat,earnrs,income,rincome,region,size,partyid,vote16,vote20,polviews,natspac,natenvir,natheal,natcity,natcrime,natdrug,nateduc,natrace,natarms,nataid,natfare,natroad,natsoc,natmass,natpark,natchld,natsci,natenrgy,eqwlth,spkath,colath,libath,spkrac,colrac,librac,spkcom,colcom,libcom,spkmslm,colmslm,libmslm,relig,jew,attend,postlife,relig16,jew16,sprel,happy,hapmar,hapcohab,health,life,helpful,fair,trust,confinan,conbus,conclerg,coneduc,confed,conlabor,conpress,conmedic,contv,conjudge,consci,conlegis,conarmy,confedvac,class,rank,satfin,finalter,finrela,premarsx,teensex,xmarsex,homosex,pornlaw,xmovie,reborn,marblk,marasian,marhisp,marwht,wordsum,sei10,partners,matesex,frndsex,acqntsex,pikupsex,paidsex,othersex,condom,idu30,evcrack,crack30,hivtest,sexornt,year,id,sampcode,sample,phase,sdastrata,sdaclusters,vpsu,vstrat,compwt,wtssnrps,wtssall,wtssnr,wtss,oversamp,formwt,wtssps
 2, 2,5000,46,7290, 1, 1,.i,9620,25,1770,  .i,  .i, 1, 205,46, 180,2630,46,7370, 8,.i,49,18, 3,.i, 0, 1, 9, 2, 1, 3, 2, 8, 1, 1,.i, 0, 1, 1,.i,.i,.i, 2, 1, 2,12,12, 3,   3, 5, 1, 1, 4,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 1, 1, 3, 1, 1, 2, 1, 5,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 1,.i, 1,.i, 1,.i, 1, 2, 2,.i, 2,.i,.i,.i,.i, 2, 2, 2, 2, 3, 2, 3, 2, 2, 3, 2, 3, 2,.i, 2,.i, 2, 2, 3, 4, 4,.i,.i, 2,.i, 2, 3, 3, 3, 3, 7,52.0, 1, 1,.i,.i,.i,.i,.i, 2,.i, 2,.i, 2, 3,2022,2742, .i,10,.i,12,1.08200000000000000e+03,   2,2716,6.28800000000000026e-01,6.28844227145507362e-01,                     .y,                     .y,                     .y,1.0000,1.000,4.50270069676297124e-01
 4, 2,8030,40,3170, 1, 1,.i, 565,47,8180,  .i,  .i,.i,  .i,.i,  .i,8810,32,3390, 5, 0,57,29, 0,.i, 1, 1,.i, 1, 1, 3, 2, 5, 2, 1,.i,.i, 1, 1, 0, 0, 0, 4, 0, 4,12,12, 3,   3, 6, 1, 1, 6, 2, 2, 3, 1, 1, 1, 1,.d, 3, 3, 3, 1, 2,.d, 2, 2, 1, 2,.i, 1, 4, 2, 1, 4, 2, 1, 5, 2, 1, 4, 2, 1,.i, 0, 1, 2,.i, 4, 2, 1,.i, 3, 2,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 3, 5, 2, 3, 4, 4, 1, 1, 4,.i,.i, 1, 3, 3, 3, 3, 8,38.3,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,2022,2743, .i,10,.i,12,1.09300000000000000e+03,   2,2716,2.29729999999999990e+00,2.29731941443231147e+00,                     .y,                     .y,                     .y,1.0000,1.000,1.64000756188625085e+00
 1, 2,3630,36,8190, 3,.i, 1,  .i,42,  .i,6320,9370, 2,3820,58,6370,4920,49,7070, 1,.i,30,26, 3, 1, 3,.i,55, 2, 1, 3, 2, 3, 3, 1,.i, 0, 1, 1,.i,.i,.i, 2, 0, 2,12,12, 3,   3, 5, 1, 1, 5,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 2, 1, 3, 2, 1, 1, 3, 4,.i, 5,.i,.i, 5,.i,.i,.i,.i,.i, 5,.i, 1,.i, 1, 1, 2,.i,.i, 2,.i, 1, 2, 1, 2, 2, 1, 1, 2, 3, 3, 3, 2, 3, 2, 3, 2, 1, 2, 1,.i, 2,.i, 2, 3, 3,.i,.i, 3, 4, 2,.i, 2,.i,.i,.i,.i,.i,37.8, 1, 1,.i,.i,.i,.i,.i, 2,.i, 2,.i, 2, 3,2022,2744, .i,10,.i,12,1.08900000000000000e+03,   2,2716,5.25200000000000000e-01,5.25223392993020788e-01,                     .y,                     .y,                     .y,1.0000,1.000,3.77479346490032175e-01
 1, 2, 430,39,8560, 3,.i,.i,  .i,.i,  .i,  .i,  .i, 1,2600,46,8560,2310,61,7860, 1, 0,61,37, 3, 1, 3,.i, 7, 2, 1, 3,.i, 1, 2, 1,.i, 3, 1, 1, 0, 0, 0, 2, 0, 1,12,12, 3,  50, 0, 1, 1, 1,.d, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 1,.i, 3,.d, 4,.i,.i, 2,.i,.i, 2,.i, 3, 2, 1, 2, 3, 3, 2, 3, 2, 1, 1, 3, 3, 1, 3, 3,.i, 3, 5, 2, 3, 3, 4, 2,.i,.i, 2, 2, 2, 3, 3, 3, 3,10,67.7,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,2022,2745, .i,10,.i,12,1.07300000000000000e+03,   2,2716,2.75220000000000020e+00,2.75223296105427195e+00,                     .y,                     .y,                     .y,1.0000,1.000,1.97344151160928272e+00
 3, 2,3600,48,8270, 5,.i, 1,  .i,39,  .i,8740,3490,.i,  .i,.i,  .i,1430,63,4180, 1, 0,21,.i, 2,.i, 3,.i,51, 2, 1, 9, 3, 5, 3, 1,.i,.i, 1, 1, 0, 0, 0, 2, 1, 1,12,12, 3,  50, 1, 3, 1, 2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 3, 3, 2, 1, 1, 1, 1,.i, 2, 4, 2, 2, 5, 2, 1, 5, 2, 2, 5, 2, 1,.i, 2, 1, 1,.i,.i, 3,.i, 2, 3, 1,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 2, 4, 2, 2, 2, 4, 1, 2, 4,.i,.i, 2, 1, 1, 1, 1, 3,24.2,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,2022,2746, .i,10,.i,12,1.07200000000000000e+03,   2,2716,9.06000000000000028e-01,9.05975758171861600e-01,                     .y,                     .y,                     .y,1.0000,1.000,6.39196757870818533e-01
 4, 2,9620,25,6380, 5,.i,.i,  .i,.i,  .i,  .i,  .i,.i,  .i,.i,  .i,4610,48,8290, 2, 0,23,.i, 0,.i, 1,.i,.i, 1, 1, 3,.i, 5, 2, 1,.i, 0, 1, 1, 0, 0, 0, 2, 0, 1,12,.i, 3,  50, 0, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1,.i, 1, 4, 2, 1, 4, 2, 1, 5, 2, 1, 4, 2, 4,.i, 0,.i, 4,.i,.i, 2,.i,.i, 1, 2,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 2, 8, 3, 1, 2, 4, 4, 3, 4,.i,.i, 2, 3, 3, 3, 3,10,23.3,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,2022,2747, .i,10,.i,12,1.07800000000000000e+03,   2,2716,1.12660000000000005e+00,1.12661623860097726e+00,                     .y,                     .y,                     .y,1.0000,1.000,7.93636981028917554e-01
 5, 2,8220,44,2980, 5,.i,.i,  .i,.i,  .i,  .i,  .i, 2,9000,45,7790,4020,33,8680, 4, 0,71,.i, 1, 0, 0,.i,.i, 1, 1, 3, 1, 1, 2, 1,.i, 1, 1, 1, 0, 0, 0, 1,.i, 0,12,.i, 3,  50, 1, 1, 1, 5, 3, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 6,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 1,.i, 1, 1, 1,.i,.i, 2,.i,.i, 2,.i, 1, 2, 2, 2, 2, 3, 1, 3, 2, 3, 1, 2, 2, 3, 3, 2,.i, 3, 3, 2, 3, 2, 4, 1,.i,.i, 2, 2, 2, 3, 3, 3, 3, 3,25.1,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,2022,2748, .i,10,.i,12,1.07800000000000000e+03,   2,2716,3.62300000000000011e-01,3.62340031286178199e-01,                     .y,                     .y,                     .y,1.0000,1.000,2.62521287557234917e-01
 5, 2,4850,45,4260, 1, 5,.i,3230,59,7860,  .i,  .i, 1,4920,49,7070,  .i,.i,  .i, 4,.i,74,37, 4, 0, 0, 4,55, 1, 1, 4, 3, 1, 3, 1,.i, 0, 1, 1,.i,.i,.i, 2, 0, 2,12,.i, 3,  50, 5, 1, 1, 6,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 1, 2, 2, 2, 2, 2, 3, 5,.i, 5,.i,.i, 5,.i,.i,.i,.i,.i, 4,.i,11,.i, 7, 1, 1,.i, 1, 1, 1,.i, 2, 1, 1, 2, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 2, 1,.i, 2,.i, 2, 2, 3,.i,.i, 1, 1, 1,.i, 1,.i,.i,.i,.i,.i,62.0, 0,.i,.i,.i,.i,.i,.i, 2,.i, 2,.i, 2, 3,2022,2749, .i,10,.i,12,1.07800000000000000e+03,   2,2716,6.51299999999999990e-01,6.51343099294101613e-01,                     .y,                     .y,                     .y,1.0000,1.000,4.82395425725217930e-01
 1, 2,5120,45,7570, 1, 1,.i, 430,39,3190,  .i,  .i, 2, 430,39,3170,5860,32,7590, 2,.i,42,21, 1, 1, 1, 3,.i, 2, 1, 3, 1, 1, 3, 1,.i, 4, 1, 1,.i,.i,.i, 2, 0, 2,12,12, 3,  50, 6, 1, 1, 4,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 2, 1, 2, 2, 1, 2, 2, 1,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 1,.i, 3,.i, 1,.i, 4, 2, 1,.i, 2,.i,.i,.i,.i, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 1,.i, 2,.i, 2, 3, 3, 4, 1,.i,.i, 2,.i, 2, 3, 3, 3, 3, 7,38.3, 1, 1,.i,.i,.i,.i,.i, 2,.i, 2,.i, 2, 3,2022,2750, .i,10,.i,12,1.09200000000000000e+03,   2,2716,8.09699999999999975e-01,8.09682518581359201e-01,                     .y,                     .y,                     .y,1.0000,1.000,5.72599459829174484e-01
 8,.i,  .i,.i,  .i, 5,.i,.i,  .i,.i,  .i,  .i,  .i,.i,  .i,.i,  .i,4020,33,7870, 7,.i,58,21, 2,.i, 2,.i, 1, 2, 2, 3,.i, 5, 3, 1,.i, 0, 1, 1,.i,.i,.i, 1,.i, 1, 8,.i, 3,  50, 1, 1, 1, 6,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 1, 1, 2, 2, 2, 2, 2,.i,.i, 5,.i,.i, 5,.i,.i,.i,.i,.i, 5,.i, 1,.i, 2,.i, 1,.i,.i, 3,.i,.i, 3, 2,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 1, 6, 3, 1, 1, 4, 1, 1, 4,.i,.i, 1, 2, 2,.s, 2, 3,  .i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,2022,2751, .i,10,.i,12,1.10100000000000000e+03,   2,2716,3.38299999999999990e-01,3.38270735475336704e-01,                     .y,                     .y,                     .y,1.0000,1.000,2.48210481601498112e-01
 5, 2,9600,35,2370, 5,.i,.i,  .i,.i,  .i,  .i,  .i,.i,  .i,.i,  .i,  .i,.i,  .i,12,.i,51,17, 1,.i, 1,.i,.i, 1, 1, 6, 3, 5, 3, 1,.i, 0, 1, 1,.i,.i,.i, 1,.i, 0, 9,.i, 3,  50, 5, 1, 1, 5,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 2, 1, 2, 2, 2, 2, 3, 3,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 2,.i, 2, 1, 2,.i,.i, 2,.i,.i, 2,.i, 3, 2, 2, 3, 2, 2, 3, 3, 2, 3, 2, 2, 2, 2, 3, 2,.i, 3,.i, 2, 3, 2, 4, 1,.i,.i, 2,.i, 2, 2, 2, 2, 2, 8,20.9, 1, 1,.i,.i,.i,.i,.i, 2,.i, 2,.i, 2, 3,2022,2752, .i,10,.i,12,1.10000000000000000e+03,   2,2716,4.24999999999999989e-01,4.25042640293625207e-01,                     .y,                     .y,                     .y,1.0000,1.000,3.01979214455853573e-01
 5, 1,4850,45,3890, 1, 5,.i,7750,35,3190,  .i,  .i, 2,6355,49,3190,8320,32,1680, 5,.i,66,33, 1, 1, 1, 1,.i, 1, 1, 3, 1, 1, 3, 1,.i, 2, 1, 1,.i,.i,.i, 3, 0, 1,12,.i, 3,  50, 7, 1, 1, 6,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 3, 2, 3, 2, 3, 1, 1, 6,.i, 5,.i,.i, 5,.i,.i,.i,.i,.i, 5,.i, 1,.i, 7,.i, 1,.i, 1, 3, 2,.i, 4, 2,.i,.i,.i, 2, 1, 1, 3, 3, 3, 3, 1, 3, 1, 2, 3, 2,.i, 3,.i, 3, 2, 2,.i,.i, 1, 1, 1,.i, 2,.i,.i,.i,.i,.i,62.0, 0,.i,.i,.i,.i,.i,.i, 2,.i, 2,.i, 1, 3,2022,2753, .i,10,.i,12,1.07100000000000000e+03,   2,2716,1.25790000000000002e+00,1.25797717065232639e+00,                     .y,                     .y,                     .y,1.0000,1.000,9.20178950800242035e-01
 1, 2,8800,24,1880, 5,.i, 5,  .i,35,  .i,8965,3990, 2,7920,36,2370,4760,31,5790, 4,.i,59,.i, 1, 1, 1,.i,.i, 2, 1, 3, 1, 1, 3, 1,.i, 0, 1, 1,.i,.i,.i, 2, 1, 1,12,12, 3,  50, 4,.n,.n, 4,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 1, 1, 3, 1, 3, 1, 3, 1,.i, 4,.i,.i, 5,.i,.i,.i,.i,.i, 5,.i, 4,.i, 0,.i, 2,.i,.i, 1,.i, 1, 2, 1,.i,.i,.i, 2, 2, 2, 2, 3, 3, 3, 2, 3, 2, 2, 3, 1,.i, 3,.i, 1, 3, 3,.i,.i, 1, 4, 1,.i, 2,.i,.i,.i,.i,.i,17.1, 1, 1,.i,.i,.i,.i,.i, 2,.i, 2,.i, 2, 1,2022,2754, .i,10,.i,12,1.09100000000000000e+03,   2,2716,7.98200000000000021e-01,7.98172517168077467e-01,                     .y,                     .y,                     .y,1.0000,1.000,5.65251870022261516e-01
 1, 2,7840,30,1190, 5,.i,.i,  .i,.i,  .i,  .i,  .i, 2,3600,48,8190,3600,48,8190, 5,.i,20,.i, 1, 1, 1,.i,.i, 2, 1, 6, 3, 1, 3, 1,.i, 0, 1, 1,.i,.i,.i, 4, 0, 3,.i,.d, 3,  50, 3, 3, 2, 4,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 3, 2, 1, 1, 1, 2, 1, 1,.i, 5,.i,.i, 4,.i,.i,.i,.i,.i, 4,.i, 4,.i, 6,.i, 4,.i,.i, 3,.i,.i, 3, 3,.i,.i,.i,.s, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,.i, 1,.i, 3, 3, 2,.i,.i, 3, 4, 2,.i, 2,.i,.i,.i,.i,.i,20.5, 4, 2, 2, 2, 1, 2, 2, 2,.i, 2,.i, 2, 2,2022,2755, .i,10,.i,12,1.10000000000000000e+03,   2,2716,1.81190000000000007e+00,1.81195151634372320e+00,                     .y,                     .y,                     .y,1.0000,1.000,1.27839351574163707e+00
 5, 2,7340,44,2170, 3,.i,.i,  .i,.i,  .i,  .i,  .i, 2,6260,28, 770,  .i,.i,  .i, 9, 0,88,.i, 1,.i,.i,.i,.i, 1, 1, 3, 1, 1, 2, 1,.i, 2, 1, 1, 0, 0, 0, 1,.i, 0,11,.i, 3,  50, 3, 1, 1, 4, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 1, 4, 1, 5, 1, 1, 5, 2, 1, 4, 1, 1, 5, 1, 4,.i, 0,.i, 4,.i,.i, 2,.i,.i, 3, 2,.i,.i,.i, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1,.i, 3,.i, 1, 3, 3,.i,.i, 1, 1, 2, 2, 2,.i,.i,.i,.i,.i,36.4, 0,.i,.i,.i,.i,.i,.i,.d,.i, 2,.i,.d, 3,2022,2756, .i,10,.i,12,1.09400000000000000e+03,   2,2716,3.62300000000000011e-01,3.62340031286178199e-01,                     .y,                     .y,                     .y,1.0000,1.000,2.62521287557234917e-01
 2, 2,3400,62,7870, 1, 1,.i, 540,46,6990,  .i,  .i, 2,7700,50,3870,4760,31,5170, 2,.i,58,28, 1, 1, 1, 1,.i, 1, 1, 3, 2, 1, 3, 1,.i, 0, 1, 1,.i,.i,.i, 3, 0, 2,12,10, 3,  50, 0, 1, 1, 2,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 1, 1, 2, 2, 1, 1, 1, 1,.i, 4,.i,.i, 4,.i,.i,.i,.i,.i, 4,.i, 1,.i, 3,.i, 1,.i, 2, 3, 2,.i, 2, 2,.i,.i,.i, 3, 3, 3, 1, 2, 1, 1, 1, 1, 3, 1, 2, 3,.i, 3,.i, 1, 1, 4,.i,.i, 2, 4, 2,.i, 2,.i,.i,.i,.i,.i,53.0, 1, 1,.i,.i,.i,.i,.i, 2,.i, 2,.i, 1, 3,2022,2757, .i,10,.i,12,1.09500000000000000e+03,   2,2716,1.47560000000000002e+00,1.47566896250793955e+00,                     .y,                     .y,                     .y,1.0000,1.000,1.05848527297385564e+00
 1, 2,5620,25,5390, 1, 1,.i,8450,34,5280,  .i,  .i, 2,9240,51,6080,4040,32,8660, 5, 0,60,29, 1,.i, 1, 1,.i, 2, 1, 0, 3, 1, 1, 2,.i, 4, 2, 2, 0, 0, 0, 2, 0, 2,12,12, 3,  50, 3, 2, 2, 4, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 2, 1, 2, 2, 1, 1, 2,.i, 2, 5, 2, 2, 5, 2, 2, 5, 2, 2, 5, 2, 4,.i, 0,.i, 4,.i, 1, 1, 1,.i, 2, 2,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 2, 5, 3, 1, 2, 4, 4, 1, 4,.i,.i, 2, 3, 3, 3, 3, 6,23.8,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,2022,2758, .i,10,.i,12,1.09600000000000000e+03,   2,2716,5.87200000000000055e-01,5.87205986197920082e-01,                     .y,                     .y,                     .y,1.0000,1.000,4.21177204296119601e-01
 7, 2,4020,33,8680, 1, 1,.i,7200,45,8770,  .i,  .i, 2,7630,31,3080,4030,21,8680, 3, 0,51,21, 1,.i, 1, 1,.i, 2, 1, 3, 2, 1, 3, 1,.i,.i, 1, 1, 0, 0, 0, 2, 0, 1,.i,.i, 3,  50, 3,.n,.n, 4, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 5, 2, 1, 4, 1, 1, 5, 2, 1, 4, 1, 4,.i, 3,.i, 4,.i, 2, 2, 1,.i, 2, 1,.i,.i,.i, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,.i, 3,.i, 1, 1, 3,.i,.i, 1, 1, 1, 2, 1,.i,.i,.i,.i,.i,13.6, 1, 1,.i,.i,.i,.i,.i, 2,.i, 2,.i, 2, 3,2022,2759, .i,10,.i,12,1.09300000000000000e+03,   2,2716,9.23699999999999966e-01,9.23702156484896064e-01,                     .y,                     .y,                     .y,1.0000,1.000,6.60432629463822418e-01
 3, 2,2310,61,7860, 1, 1,.i,1010,63,6990,  .i,  .i, 2, 726,40,7870,2310,61,7860, 3, 0,27,.i, 4, 3, 4, 3,16, 2, 1, 3, 2, 1, 4, 1,.i, 0, 1, 1, 0, 0, 0, 2, 0, 2,12,12, 3,  50, 7, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 2,.i, 2,.i, 2,.i, 2, 2, 1,.i, 2,.i,.i,.i,.i, 3, 3, 2, 2, 3, 2, 2, 2, 2, 3, 1, 3, 3,.i, 3, 6, 1, 1, 4, 4, 4,.i,.i, 2, 1, 2, 3, 3, 3, 3, 9,80.9,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,2022,2760, .i,10,.i,12,1.07500000000000000e+03,   2,2716,8.14300000000000024e-01,8.14291835376751094e-01,                     .y,                     .y,                     .y,1.0000,1.000,5.87277311879036090e-01
 1, 2,8965,35,2490, 5,.i,.i,  .i,.i,  .i,  .i,  .i, 2,4700,38,5290, 120,53,6880, 1,.i,23,.i, 1, 2, 2,.i,.i, 1, 3, 3, 1, 1, 3, 1,.i, 4, 1, 2,.i,.i,.i, 3,.i, 1,.i,.d, 3,  50, 3, 3,.d, 4,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 1, 1, 1, 2, 2, 1, 1, 1,.i, 4,.i,.i, 4,.i,.i,.i,.i,.i, 5,.i, 4,.i, 1,.i, 4,.i,.i, 2,.i,.i, 2, 2,.i,.i,.i, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,.i, 2,.i, 2, 1, 3,.i,.i, 2, 4, 2,.i, 1,.i,.i,.i,.i,.i,26.8,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,2022,2761, .i,10,.i,12,1.07100000000000000e+03,   2,2716,1.65989999999999993e+00,1.65991021726803289e+00,                     .y,                     .y,                     .y,1.0000,1.000,1.15023014559151249e+00
 1, 2,9030,65,6070, 1, 7,.i,  .i,.i,  .s,  .i,  .i, 2,9130,35,4470,5700,47, 770, 1, 3,45,32, 1, 1, 3, 1,.i, 1, 1, 3, 1, 1, 3, 1,.i, 0, 1, 1, 0, 2, 1, 2, 0, 2,12,12, 3,  50, 5, 1, 1, 6, 3, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,11,.i, 4,.i, 2,.i,11, 2, 3,.i, 3,.i,.i,.i,.i, 2, 2, 1, 2, 3, 2, 2, 1, 2, 2, 2, 3, 2,.i, 3, 5, 2, 2, 4, 2, 1,.i,.i, 2, 2, 2, 3, 3, 3, 3, 3,79.4,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,2022,2762, .i,10,.i,12,1.09600000000000000e+03,   2,2716,8.62299999999999955e-01,8.62343887054540792e-01,                     .y,                     .y,                     .y,1.0000,1.000,6.11809157111678936e-01
 2, 2,4610,48,8370, 3,.i,.i,  .i,.i,  .i,  .i,  .i, 1,6200,49, 770,3600,48,8270, 4, 0,59,25, 3, 1, 1,.i, 9, 1, 1, 3, 1, 1, 3, 1,.i, 4, 1, 1, 0, 0, 0, 2, 0, 1,12,10, 3,  50, 2, 1, 1, 3, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 2, 1, 2, 3, 2, 2, 1, 2, 3,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 4,.i, 0, 2, 2,.i,.i, 2,.i,.i, 3,.i, 1, 2, 1, 2, 1, 2, 2, 3, 2, 2, 1, 2, 1, 1, 3, 1,.i, 2, 5, 2, 3, 2, 4, 2,.i,.i, 2, 2, 2, 3, 3, 3, 3, 9,20.1,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,2022,2763, .i,10,.i,12,1.08800000000000000e+03,   2,2716,6.60200000000000009e-01,6.60223246779836348e-01,                     .y,                     .y,                     .y,1.0000,1.000,4.74929550141021006e-01
 8, 2,9600,35,1570, 3,.i,.i,  .i,.i,  .i,  .i,  .i,.i,  .n,.i,  .n,  .i,.i,  .i, 3,.i,61,21, 1,.i,.i,.i,.i, 1, 1, 3, 2, 0, 3, 1,.i,.i, 1, 1,.i,.i,.i, 1,.i, 0,11,.i, 3,  50, 2, 1, 1, 4,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 1, 1, 2, 2, 2, 1, 1, 4,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 2,.i, 0,.i, 2,.i,.i, 2,.i,.i, 2,.i,.i,.i,.i, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 2,.i, 2,.i, 2, 3, 2, 3, 2,.i,.i, 2,.i, 1, 3, 3, 3, 3, 8,20.9, 0,.i,.i,.i,.i,.i,.i, 2,.i, 2,.i, 2, 3,2022,2764, .i,10,.i,12,1.08100000000000000e+03,   2,2716,4.24999999999999989e-01,4.25042640293625207e-01,                     .y,                     .y,                     .y,1.0000,1.000,3.01979214455853573e-01
 5, 2, 120,53,6870, 1, 5,.i,3255,64,8190,  .i,  .i, 2,7210,42,3070,4110,31,8680, 2,.i,83,22, 1, 0, 0, 1,.i, 1, 1, 4,.i, 1, 2, 1,.i, 0, 1, 1,.i,.i,.i, 2, 0, 0,12,.i, 4,   3, 6, 1, 1, 6,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 1, 1, 2, 2, 2, 2, 2, 4,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 2,.i, 8, 2, 2,.i, 2, 1, 2,.i, 1,.i, 1, 2, 1, 2, 2, 2, 2, 3, 2, 3, 2, 2, 1, 2, 3, 2,.i, 3,.i, 1, 2, 3,.d, 1,.i,.i, 1,.i, 2, 3, 3, 3, 3, 5,69.3, 1, 1,.i,.i,.i,.i,.i, 2,.i, 2,.i, 2, 3,2022,2765, .i,10,.i,12,1.08100000000000000e+03,   1,2717,5.89799999999999991e-01,5.89767955335364746e-01,                     .y,                     .y,                     .y,1.0000,1.000,7.13506967336631104e-01
 5, 2,5700,47,7270, 2,.i,.i,  .i,.i,  .i,  .i,  .i, 1, 205,46, 180,  .i,.i,  .i, 3,.i,86,25, 1, 0, 0,.i,.i, 2, 1, 4, 2, 1, 3, 1,.i, 2, 1, 1,.i,.i,.i, 1,.i, 0,12,.i, 4,   3, 4, 1, 1, 4,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i,.i, 1,.d, 2, 2, 2, 2, 1, 4,.i, 5,.i,.i, 5,.i,.i,.i,.i,.i, 5,.i, 2,.i, 7, 1, 2,.i,.i, 1,.i,.i, 2, 1, 1, 2, 1, 1,.d, 1, 1, 2,.d, 2, 1, 2, 1, 1, 2, 1,.i, 3,.i, 1, 3, 3,.i,.i, 1,.n, 1,.i, 2,.i,.i,.i,.i,.i,38.8, 0,.i,.i,.i,.i,.i,.i, 2,.i, 2,.i, 2, 3,2022,2766, .i,10,.i,12,1.08500000000000000e+03,   1,2717,1.99990000000000001e+00,1.99990581512686849e+00,                     .y,                     .y,                     .y,1.0000,1.000,2.38877887961529867e+00
